code_statut_contrat,codeperiodicite,dateEffet,datefin,duree,idassure,id_souscripteur,police,prime,produitcode
1,12,null,null,null,101003562,null,101003562,0,50
1,12,null,null,null,101003502,null,101003502,650832,50
1,12,null,null,null,101003535,null,101003535,411776,50
1,12,null,null,null,101003556,null,101003556,0,50
1,12,null,null,null,101003542,null,101003542,0,50
1,12,null,null,null,101003558,null,101003558,728416,50
1,12,null,null,null,101003489,null,101003489,1856000,50
1,12,null,null,null,101003490,null,101003490,537100,50
1,12,null,null,null,101003493,null,101003493,454976,50
1,12,null,null,null,101003592,null,101003592,412512,50
1,12,null,null,null,101003402,null,101003402,0,50
1,12,null,null,null,101003507,null,101003507,366336,50
1,12,null,null,null,101003379,null,101003379,404928,50
1,12,null,null,null,101003403,null,101003403,681392,50
1,12,null,null,null,101003603,null,101003603,622560,50
1,12,null,null,null,101003482,null,101003482,1174832,50
1,12,null,null,null,101003524,null,101003524,582736,50
1,12,null,null,null,101003601,null,101003601,559376,50
1,12,null,null,null,101003568,null,101003568,511808,50
1,12,null,null,null,101003589,null,101003589,269784,50
1,12,null,null,null,101003418,null,101003418,922032,50
1,12,null,null,null,101003554,null,101003554,539568,50
1,12,null,null,null,101003566,null,101003566,597472,50
1,12,null,null,null,101003532,null,101003532,1152000,50
1,12,null,null,null,101003552,null,101003552,0,50
1,12,null,null,null,101003540,null,101003540,416176,50
1,12,null,null,null,101003608,null,101003608,404928,50
1,12,null,null,null,101003598,null,101003598,0,50
1,12,null,null,null,101003512,null,101003512,719424,50
1,12,null,null,null,101003429,null,101003429,0,50
1,12,null,null,null,101003534,null,101003534,1187816,50
1,12,null,null,null,101003594,null,101003594,438610,50
1,12,null,null,null,101003519,null,101003519,679680,50
1,12,null,null,null,101003122,null,101003122,0,50
1,12,null,null,null,101003198,null,101003198,427632,50
1,12,null,null,null,101003231,null,101003231,0,50
1,12,null,null,null,101003251,null,101003251,701296,50
1,12,null,null,null,101003252,null,101003252,1024000,50
1,12,null,null,null,101003291,null,101003291,0,50
1,12,null,null,null,101003343,null,101003343,681840,50
1,12,null,null,null,101003329,null,101003329,347536,50
1,12,null,null,null,101003438,null,101003438,373264,50
1,12,null,null,null,101003382,null,101003382,544624,50
1,12,null,null,null,101003426,null,101003426,719424,50
1,12,null,null,null,101003383,null,101003383,499648,50
1,12,null,null,null,101003536,null,101003536,615752,50
1,12,null,null,null,101003596,null,101003596,680592,50
1,12,null,null,null,101003503,null,101003503,397376,50
1,12,null,null,null,101003527,null,101003527,609168,50
1,12,null,null,null,101003590,null,101003590,1424592,50
1,12,null,null,null,101003514,null,101003514,583264,50
1,12,null,null,null,101003464,null,101003464,0,50
1,12,null,null,null,101003486,null,101003486,1284864,50
1,12,null,null,null,101003586,null,101003586,378096,50
1,12,null,null,null,101003591,null,101003591,0,50
1,12,null,null,null,101003560,null,101003560,576000,50
1,12,null,null,null,101003707,null,101003707,544000,50
1,12,null,null,null,101003597,null,101003597,559536,50
1,12,null,null,null,101003538,null,101003538,0,50
1,12,null,null,null,101003498,null,101003498,560464,50
1,12,null,null,null,101003480,null,101003480,349248,50
1,12,null,null,null,101003600,null,101003600,326400,50
1,12,null,null,null,101003506,null,101003506,543408,50
1,12,null,null,null,101003500,null,101003500,561392,50
1,12,null,null,null,101003481,null,101003481,387456,50
1,12,null,null,null,101003487,null,101003487,621920,50
1,12,null,null,null,101003564,null,101003564,808784,50
1,12,null,null,null,101003579,null,101003579,2016000,50
1,12,null,null,null,101003488,null,101003488,446832,50
1,12,null,null,null,101003582,null,101003582,620032,50
1,12,null,null,null,101003565,null,101003565,422224,50
1,12,null,null,null,101003581,null,101003581,768000,50
1,12,null,null,null,101003504,null,101003504,680896,50
1,12,null,null,null,101003478,null,101003478,387456,50
1,12,null,null,null,101003704,null,101003704,576000,50
1,12,null,null,null,101003513,null,101003513,1620880,50
1,12,null,null,null,101003569,null,101003569,531636,50
1,12,null,null,null,101003580,null,101003580,740906,50
1,12,null,null,null,101003521,null,101003521,0,50
1,12,null,null,null,101003576,null,101003576,0,50
1,12,null,null,null,101003610,null,101003610,431840,50
1,12,null,null,null,101003729,null,101003729,1751936,50
1,12,null,null,null,101003659,null,101003659,576000,50
1,12,null,null,null,101003751,null,101003751,576000,50
1,12,null,null,null,101003622,null,101003622,387456,50
1,12,null,null,null,101003543,null,101003543,975248,50
1,12,null,null,null,101003735,null,101003735,308480,50
1,12,null,null,null,101003615,null,101003615,896000,50
1,12,null,null,null,101003583,null,101003583,424448,50
1,12,null,null,null,101003553,null,101003553,450336,50
1,12,null,null,null,101003613,null,101003613,0,50
1,12,null,null,null,101003737,null,101003737,608000,50
1,12,null,null,null,101003643,null,101003643,558768,50
1,12,null,null,null,101003727,null,101003727,387840,50
1,12,null,null,null,101003714,null,101003714,308288,50
1,12,null,null,null,101003641,null,101003641,719424,50
1,12,null,null,null,101003719,null,101003719,1776000,50
1,12,null,null,null,101003646,null,101003646,559232,50
1,12,null,null,null,101003723,null,101003723,719424,50
1,12,null,null,null,101003496,null,101003496,457728,50
1,12,null,null,null,101003658,null,101003658,576000,50
1,12,null,null,null,101003649,null,101003649,719424,50
1,12,null,null,null,101003637,null,101003637,719424,50
1,12,null,null,null,101003628,null,101003628,0,50
1,12,null,null,null,101003730,null,101003730,559184,50
1,12,null,null,null,101003630,null,101003630,0,50
1,12,null,null,null,101003648,null,101003648,679712,50
1,12,null,null,null,101003691,null,101003691,720000,50
1,12,null,null,null,101003722,null,101003722,387840,50
1,12,null,null,null,101003617,null,101003617,359376,50
1,12,null,null,null,101003725,null,101003725,558768,50
1,12,null,null,null,101003697,null,101003697,0,50
1,12,null,null,null,101003676,null,101003676,960000,50
1,12,null,null,null,101003689,null,101003689,559232,50
1,12,null,null,null,101003717,null,101003717,497488,50
1,12,null,null,null,101003619,null,101003619,575472,50
1,12,null,null,null,101003715,null,101003715,308288,50
1,12,null,null,null,101003736,null,101003736,290880,50
1,12,null,null,null,101003661,null,101003661,559072,50
1,12,null,null,null,101003740,null,101003740,308480,50
1,12,null,null,null,101003275,null,101003275,0,50
1,12,null,null,null,101003271,null,101003271,1219808,50
1,12,null,null,null,101003224,null,101003224,772576,50
1,12,null,null,null,101003308,null,101003308,541824,50
1,12,null,null,null,101003364,null,101003364,1089792,50
1,12,null,null,null,101003472,null,101003472,795456,50
1,12,null,null,null,101003416,null,101003416,457728,50
1,12,null,null,null,101003424,null,101003424,341568,50
1,12,null,null,null,101003541,null,101003541,749232,50
1,12,null,null,null,101003432,null,101003432,612576,50
1,12,null,null,null,101003434,null,101003434,404928,50
1,12,null,null,null,101003423,null,101003423,475584,50
1,12,null,null,null,101003436,null,101003436,547872,50
1,12,null,null,null,101003420,null,101003420,957890,50
1,12,null,null,null,101003456,null,101003456,405392,50
1,12,null,null,null,101003411,null,101003411,560000,50
1,12,null,null,null,101003389,null,101003389,719424,50
1,12,null,null,null,101003358,null,101003358,458816,50
1,12,null,null,null,101003385,null,101003385,390816,50
1,12,null,null,null,101003428,null,101003428,382272,50
1,12,null,null,null,101003355,null,101003355,979968,50
1,12,null,null,null,101003455,null,101003455,429984,50
1,12,null,null,null,101003442,null,101003442,389040,50
1,12,null,null,null,101003375,null,101003375,575744,50
1,12,null,null,null,101003404,null,101003404,0,50
1,12,null,null,null,101003533,null,101003533,0,50
1,12,null,null,null,101003699,null,101003699,1773312,50
1,12,null,null,null,101003497,null,101003497,719552,50
1,12,null,null,null,101003494,null,101003494,536264,50
1,12,null,null,null,101003587,null,101003587,209184,50
1,12,null,null,null,101003394,null,101003394,708896,50
1,12,null,null,null,101003483,null,101003483,560464,50
1,12,null,null,null,101003571,null,101003571,728416,50
1,12,null,null,null,101003476,null,101003476,417872,50
1,12,null,null,null,101003495,null,101003495,619784,50
1,12,null,null,null,101003501,null,101003501,1088000,50
1,12,null,null,null,101003739,null,101003739,0,50
1,12,null,null,null,101003738,null,101003738,912000,50
1,12,null,null,null,101003611,null,101003611,970272,50
1,12,null,null,null,101003706,null,101003706,576000,50
1,12,null,null,null,101003645,null,101003645,1120000,50
1,12,null,null,null,101003563,null,101003563,0,50
1,12,null,null,null,101003698,null,101003698,2317088,50
1,12,null,null,null,101003680,null,101003680,1477824,50
1,12,null,null,null,101003772,null,101003772,558768,50
1,12,null,null,null,101003624,null,101003624,617408,50
1,12,null,null,null,101003605,null,101003605,1742752,50
1,12,null,null,null,101003510,null,101003510,1088000,50
1,12,null,null,null,101003635,null,101003635,387456,50
1,12,null,null,null,101003726,null,101003726,0,50
1,12,null,null,null,101003724,null,101003724,559232,50
1,12,null,null,null,101003651,null,101003651,497488,50
1,12,null,null,null,101003682,null,101003682,593928,50
1,12,null,null,null,101003745,null,101003745,582512,50
1,12,null,null,null,101003683,null,101003683,387840,50
1,12,null,null,null,101003733,null,101003733,576000,50
1,12,null,null,null,101003612,null,101003612,799056,50
1,12,null,null,null,101003662,null,101003662,0,50
1,12,null,null,null,101003703,null,101003703,576000,50
1,12,null,null,null,101003644,null,101003644,558768,50
1,12,null,null,null,101003620,null,101003620,663872,50
1,12,null,null,null,101003634,null,101003634,425688,50
1,12,null,null,null,101003718,null,101003718,768000,50
1,12,null,null,null,101003679,null,101003679,0,50
1,12,null,null,null,101003656,null,101003656,896000,50
1,12,null,null,null,101003716,null,101003716,300416,50
1,12,null,null,null,101003674,null,101003674,608000,50
1,12,null,null,null,101003752,null,101003752,610400,50
1,12,null,null,null,101003638,null,101003638,539568,50
1,12,null,null,null,101003677,null,101003677,719424,50
1,12,null,null,null,101003701,null,101003701,387456,50
1,12,null,null,null,101003759,null,101003759,832000,50
1,12,null,null,null,101003639,null,101003639,608112,50
1,12,null,null,null,101003618,null,101003618,0,50
1,12,null,null,null,101003647,null,101003647,559232,50
1,12,null,null,null,101003770,null,101003770,559360,50
1,12,null,null,null,101003731,null,101003731,880000,50
1,12,null,null,null,101003854,null,101003854,576000,50
1,12,null,null,null,101003721,null,101003721,800000,50
1,12,null,null,null,101003779,null,101003779,387840,50
1,12,null,null,null,101003777,null,101003777,559360,50
1,12,null,null,null,101003796,null,101003796,308480,50
1,12,null,null,null,101003678,null,101003678,346240,50
1,12,null,null,null,101003626,null,101003626,909784,50
1,12,null,null,null,101003801,null,101003801,576000,50
1,12,null,null,null,101003765,null,101003765,768000,50
1,12,null,null,null,101003650,null,101003650,715940,50
1,12,null,null,null,101003210,null,101003210,695072,50
1,12,null,null,null,101003354,null,101003354,2080000,50
1,12,null,null,null,101003653,null,101003653,387456,50
1,12,null,null,null,101003655,null,101003655,387456,50
1,12,null,null,null,101003505,null,101003505,1277600,50
1,12,null,null,null,101003575,null,101003575,539568,50
1,12,null,null,null,101003511,null,101003511,480000,50
1,12,null,null,null,101003606,null,101003606,387456,50
1,12,null,null,null,101003640,null,101003640,559376,50
1,12,null,null,null,101003523,null,101003523,523998,50
1,12,null,null,null,101003663,null,101003663,719424,50
1,12,null,null,null,101003668,null,101003668,497488,50
1,12,null,null,null,101003636,null,101003636,308288,50
1,12,null,null,null,101003633,null,101003633,0,50
1,12,null,null,null,101003782,null,101003782,720000,50
1,12,null,null,null,101003760,null,101003760,576000,50
1,12,null,null,null,101003946,null,101003946,176000,50
1,12,null,null,null,101003857,null,101003857,576000,50
1,12,null,null,null,101003812,null,101003812,387840,50
1,12,null,null,null,101003850,null,101003850,558768,50
1,12,null,null,null,101003859,null,101003859,212816,50
1,12,null,null,null,101003764,null,101003764,559360,50
1,12,null,null,null,101003822,null,101003822,640000,50
1,12,null,null,null,101003799,null,101003799,559360,50
1,12,null,null,null,101003788,null,101003788,308288,50
1,12,null,null,null,101003932,null,101003932,77072,50
1,12,null,null,null,101003860,null,101003860,576000,50
1,12,null,null,null,101003780,null,101003780,387840,50
1,12,null,null,null,101003794,null,101003794,387840,50
1,12,null,null,null,101003810,null,101003810,1280000,50
1,12,null,null,null,101003826,null,101003826,576000,50
1,12,null,null,null,101003809,null,101003809,559360,50
1,12,null,null,null,101003851,null,101003851,640000,50
1,12,null,null,null,101003848,null,101003848,283760,50
1,12,null,null,null,101003855,null,101003855,290592,50
1,12,null,null,null,101003753,null,101003753,387840,50
1,12,null,null,null,101003762,null,101003762,2362544,50
1,12,null,null,null,101003831,null,101003831,2240000,50
1,12,null,null,null,101003803,null,101003803,640416,50
1,12,null,null,null,101003835,null,101003835,1103200,50
1,12,null,null,null,101003795,null,101003795,320000,50
1,12,null,null,null,101003811,null,101003811,720000,50
1,12,null,null,null,101003824,null,101003824,768000,50
1,12,null,null,null,101003784,null,101003784,0,50
1,12,null,null,null,101003798,null,101003798,308480,50
1,12,null,null,null,101003849,null,101003849,1280000,50
1,12,null,null,null,101003834,null,101003834,2240000,50
1,12,null,null,null,101003820,null,101003820,1231200,50
1,12,null,null,null,101003807,null,101003807,308480,50
1,12,null,null,null,101003806,null,101003806,640000,50
1,12,null,null,null,101003769,null,101003769,558912,50
1,12,null,null,null,101003786,null,101003786,2345600,50
1,12,null,null,null,101003787,null,101003787,308288,50
1,12,null,null,null,101003856,null,101003856,290592,50
1,12,null,null,null,101003754,null,101003754,2172160,50
1,12,null,null,null,101003837,null,101003837,387840,50
1,12,null,null,null,101003836,null,101003836,1728000,50
1,12,null,null,null,101003778,null,101003778,559360,50
1,12,null,null,null,101003830,null,101003830,0,50
1,12,null,null,null,101003821,null,101003821,560000,50
1,12,null,null,null,101003846,null,101003846,672000,50
1,12,null,null,null,101003790,null,101003790,559360,50
1,12,null,null,null,101003804,null,101003804,664080,50
1,12,null,null,null,101003797,null,101003797,308480,50
1,12,null,null,null,101003766,null,101003766,559360,50
1,12,null,null,null,101003819,null,101003819,387456,50
1,12,null,null,null,101003767,null,101003767,559360,50
1,12,null,null,null,101003815,null,101003815,284160,50
1,12,null,null,null,101003844,null,101003844,832000,50
1,12,null,null,null,101003852,null,101003852,290592,50
1,12,null,null,null,101003918,null,101003918,334240,50
1,12,null,null,null,101003958,null,101003958,72000,50
1,12,null,null,null,101003919,null,101003919,193728,50
1,12,null,null,null,101003957,null,101003957,72000,50
1,12,null,null,null,101003902,null,101003902,419520,50
1,12,null,null,null,101003905,null,101003905,360000,50
1,12,null,null,null,101003925,null,101003925,324000,50
1,12,null,null,null,101003922,null,101003922,320000,50
1,12,null,null,null,101003948,null,101003948,117834,50
1,12,null,null,null,101003879,null,101003879,576000,50
1,12,null,null,null,101003864,null,101003864,559360,50
1,12,null,null,null,101003961,null,101003961,154718,50
1,12,null,null,null,101003934,null,101003934,57804,50
1,12,null,null,null,101003911,null,101003911,580284,50
1,12,null,null,null,101003929,null,101003929,248116,50
1,12,null,null,null,101003924,null,101003924,448000,50
1,12,null,null,null,101003935,null,101003935,77072,50
1,12,null,null,null,101003378,null,101003378,560464,50
1,12,null,null,null,101003614,null,101003614,0,50
1,12,null,null,null,101003743,null,101003743,0,50
1,12,null,null,null,101003742,null,101003742,1104000,50
1,12,null,null,null,101003629,null,101003629,702912,50
1,12,null,null,null,101003625,null,101003625,317888,50
1,12,null,null,null,101003654,null,101003654,640000,50
1,12,null,null,null,101003763,null,101003763,683280,50
1,12,null,null,null,101003827,null,101003827,620800,50
1,12,null,null,null,101003869,null,101003869,864000,50
1,12,null,null,null,101003800,null,101003800,240000,50
1,12,null,null,null,101003813,null,101003813,387840,50
1,12,null,null,null,101003781,null,101003781,387840,50
1,12,null,null,null,101003783,null,101003783,559360,50
1,12,null,null,null,101003792,null,101003792,308480,50
1,12,null,null,null,101003749,null,101003749,777600,50
1,12,null,null,null,101003828,null,101003828,0,50
1,12,null,null,null,101003847,null,101003847,1408000,50
1,12,null,null,null,101003789,null,101003789,308288,50
1,12,null,null,null,101003793,null,101003793,308480,50
1,12,null,null,null,101003842,null,101003842,704000,50
1,12,null,null,null,101003757,null,101003757,576000,50
1,12,null,null,null,101003768,null,101003768,559360,50
1,12,null,null,null,101003700,null,101003700,640000,50
1,12,null,null,null,101003773,null,101003773,387840,50
1,12,null,null,null,101003756,null,101003756,576000,50
1,12,null,null,null,101003870,null,101003870,339024,50
1,12,null,null,null,101003858,null,101003858,480000,50
1,12,null,null,null,101003865,null,101003865,720000,50
1,12,null,null,null,101003838,null,101003838,576000,50
1,12,null,null,null,101003845,null,101003845,387840,50
1,12,null,null,null,101003936,null,101003936,77072,50
1,12,null,null,null,101003805,null,101003805,387840,50
1,12,null,null,null,101003771,null,101003771,497488,50
1,12,null,null,null,101003960,null,101003960,120000,50
1,12,null,null,null,101003873,null,101003873,387456,50
1,12,null,null,null,101003965,null,101003965,48432,50
1,12,null,null,null,101003904,null,101003904,419076,50
1,12,null,null,null,101003915,null,101003915,193728,50
1,12,null,null,null,101003912,null,101003912,689928,50
1,12,null,null,null,101003901,null,101003901,396000,50
1,12,null,null,null,101003862,null,101003862,1693888,50
1,12,null,null,null,101003898,null,101003898,576000,50
1,12,null,null,null,101003871,null,101003871,576000,50
1,12,null,null,null,101003943,null,101003943,192000,50
1,12,null,null,null,101003913,null,101003913,539568,50
1,12,null,null,null,101003933,null,101003933,77072,50
1,12,null,null,null,101003921,null,101003921,288000,50
1,12,null,null,null,101003940,null,101003940,216000,50
1,12,null,null,null,101003944,null,101003944,368000,50
1,12,null,null,null,101003920,null,101003920,704000,50
1,12,null,null,null,101003897,null,101003897,314304,50
1,12,null,null,null,101003917,null,101003917,640000,50
1,12,null,null,null,101003955,null,101003955,80000,50
1,12,null,null,null,101003903,null,101003903,373116,50
1,12,null,null,null,101003937,null,101003937,57804,50
1,12,null,null,null,101003791,null,101003791,308480,50
1,12,null,null,null,101003930,null,101003930,77072,50
1,12,null,null,null,101003868,null,101003868,583344,50
1,12,null,null,null,101003951,null,101003951,52384,50
1,12,null,null,null,101003956,null,101003956,320000,50
1,12,null,null,null,101003964,null,101003964,52384,50
1,12,null,null,null,101003947,null,101003947,52384,50
1,12,null,null,null,101003916,null,101003916,288000,50
1,12,null,null,null,101003877,null,101003877,720000,50
1,12,null,null,null,101003909,null,101003909,624000,50
1,12,null,null,null,101003941,null,101003941,104768,50
1,12,null,null,null,101003876,null,101003876,640000,50
1,12,null,null,null,101003928,null,101003928,288000,50
1,12,null,null,null,101003896,null,101003896,405000,50
1,12,null,null,null,101003926,null,101003926,216000,50
1,12,null,null,null,101003863,null,101003863,558768,50
1,12,null,null,null,101003867,null,101003867,489440,50
1,12,null,null,null,101003954,null,101003954,62186,50
1,12,null,null,null,101003927,null,101003927,216000,50
1,12,null,null,null,101003949,null,101003949,48432,50
1,12,null,null,null,101003942,null,101003942,443896,50
1,12,null,null,null,101003914,null,101003914,577140,50
1,12,null,null,null,101003866,null,101003866,387840,50
1,12,null,null,null,101003900,null,101003900,432000,50
1,12,null,null,null,101003938,null,101003938,144000,50
1,12,null,null,null,101003878,null,101003878,558768,50
1,12,null,null,null,101003874,null,101003874,387456,50
1,12,null,null,null,101003907,null,101003907,440000,50
1,12,null,null,null,101003959,null,101003959,72000,50
1,12,null,null,null,101003875,null,101003875,704000,50
1,12,null,null,null,101003910,null,101003910,231216,50
1,12,null,null,null,101003475,null,101003475,238400,50
1,12,null,null,null,101003843,null,101003843,640000,50
1,12,null,null,null,101003833,null,101003833,0,50
1,12,null,null,null,101003906,null,101003906,432000,50
1,12,null,null,null,101003861,null,101003861,576000,50
1,12,null,null,null,101003952,null,101003952,115534,50
1,12,null,null,null,101003899,null,101003899,432000,50
1,12,null,null,null,101003939,null,101003939,160000,50
1,12,null,null,null,101003808,null,101003808,308480,50
1,12,null,null,null,2090000101,null,2090000101,174316,50
1,12,null,null,null,101000929,null,101000929,0,50
1,12,null,null,null,101001084,null,101001084,894240,50
1,12,null,null,null,101001096,null,101001096,0,50
1,12,null,null,null,101000947,null,101000947,655272,50
1,12,null,null,null,101000705,null,101000705,375920,50
1,12,null,null,null,101000794,null,101000794,549156,50
1,12,null,null,null,101000325,null,101000325,0,50
1,12,null,null,null,101001010,null,101001010,0,50
1,12,null,null,null,101001681,null,101001681,441600,50
1,12,null,null,null,101002098,null,101002098,0,50
1,12,null,null,null,101001513,null,101001513,867828,50
1,12,null,null,null,101000473,null,101000473,156204,50
1,12,null,null,null,101000668,null,101000668,751284,50
1,12,null,null,null,101001586,null,101001586,0,50
1,12,null,null,null,101001763,null,101001763,0,50
1,12,null,null,null,101002845,null,101002845,0,50
1,12,null,null,null,101002918,null,101002918,863840,50
1,12,null,null,null,101002903,null,101002903,907184,50
1,12,null,null,null,101002925,null,101002925,1096528,50
1,12,null,null,null,101002938,null,101002938,464528,50
1,12,null,null,null,101001598,null,101001598,0,50
1,12,null,null,null,101002799,null,101002799,721936,50
1,12,null,null,null,101002366,null,101002366,0,50
1,12,null,null,null,101002902,null,101002902,799776,50
1,12,null,null,null,101003175,null,101003175,520320,50
1,12,null,null,null,101003070,null,101003070,1600000,50
1,12,null,null,null,101003153,null,101003153,1600000,50
1,12,null,null,null,101003155,null,101003155,499952,50
1,12,null,null,null,101003146,null,101003146,0,50
1,12,null,null,null,101003188,null,101003188,673456,50
1,12,null,null,null,101003194,null,101003194,0,50
1,12,null,null,null,101003058,null,101003058,0,50
1,12,null,null,null,101003176,null,101003176,601264,50
1,12,null,null,null,101003173,null,101003173,391296,50
1,12,null,null,null,101003114,null,101003114,558768,50
1,12,null,null,null,101003095,null,101003095,271440,50
1,12,null,null,null,101003094,null,101003094,504512,50
1,12,null,null,null,101003229,null,101003229,403760,50
1,12,null,null,null,101000951,null,101000951,0,50
1,12,null,null,null,101001294,null,101001294,291432,50
1,12,null,null,null,101001836,null,101001836,1280192,50
1,12,null,null,null,101002062,null,101002062,496144,50
1,12,null,null,null,101001960,null,101001960,0,50
1,12,null,null,null,101001353,null,101001353,0,50
1,12,null,null,null,101002783,null,101002783,0,50
1,12,null,null,null,101002827,null,101002827,295056,50
1,12,null,null,null,101002955,null,101002955,289720,50
1,12,null,null,null,101002857,null,101002857,651808,50
1,12,null,null,null,101003156,null,101003156,402032,50
1,12,null,null,null,101003302,null,101003302,989680,50
1,12,null,null,null,101003202,null,101003202,0,50
1,12,null,null,null,101003221,null,101003221,1097600,50
1,12,null,null,null,101003230,null,101003230,672000,50
1,12,null,null,null,101003314,null,101003314,605952,50
1,12,null,null,null,101003239,null,101003239,412752,50
1,12,null,null,null,101003409,null,101003409,1024000,50
1,12,null,null,null,101003395,null,101003395,409616,50
1,12,null,null,null,101003390,null,101003390,414096,50
1,12,null,null,null,101003448,null,101003448,871712,50
1,12,null,null,null,101003430,null,101003430,415984,50
1,12,null,null,null,101003440,null,101003440,870400,50
1,12,null,null,null,101003477,null,101003477,140040,50
1,12,null,null,null,101003413,null,101003413,532524,50
1,12,null,null,null,101003360,null,101003360,477216,50
1,12,null,null,null,101003446,null,101003446,397840,50
1,12,null,null,null,101003602,null,101003602,790140,50
1,12,null,null,null,101003545,null,101003545,757496,50
1,12,null,null,null,101003517,null,101003517,2132576,50
1,12,null,null,null,101003537,null,101003537,704048,50
1,12,null,null,null,101003604,null,101003604,360592,50
1,12,null,null,null,101003595,null,101003595,864000,50
1,12,null,null,null,101003567,null,101003567,605868,50
1,12,null,null,null,101003515,null,101003515,656064,50
1,12,null,null,null,101003702,null,101003702,672000,50
1,12,null,null,null,101003741,null,101003741,346240,50
1,12,null,null,null,101003642,null,101003642,0,50
1,12,null,null,null,101003675,null,101003675,576000,50
1,12,null,null,null,101003728,null,101003728,387840,50
1,12,null,null,null,101003616,null,101003616,604016,50
1,12,null,null,null,101003623,null,101003623,321712,50
1,12,null,null,null,101003750,null,101003750,559360,50
1,12,null,null,null,101003673,null,101003673,719424,50
1,12,null,null,null,101003785,null,101003785,387840,50
1,12,null,null,null,101003816,null,101003816,719424,50
1,12,null,null,null,101003818,null,101003818,576000,50
1,12,null,null,null,101003823,null,101003823,896000,50
1,12,null,null,null,101003755,null,101003755,679360,50
1,12,null,null,null,101003775,null,101003775,473304,50
1,12,null,null,null,101003817,null,101003817,558768,50
1,12,null,null,null,101003774,null,101003774,387840,50
1,12,null,null,null,101003829,null,101003829,1970928,50
1,12,null,null,null,101003761,null,101003761,576000,50
1,12,null,null,null,101003853,null,101003853,290592,50
1,12,null,null,null,101003825,null,101003825,576000,50
1,12,null,null,null,101003931,null,101003931,77120,50
1,12,null,null,null,101003966,null,101003966,48432,50
1,12,null,null,null,101003923,null,101003923,544000,50
1,12,null,null,null,101003872,null,101003872,960000,50
1,12,null,null,null,101003950,null,101003950,69844,50
1,12,null,null,null,101003953,null,101003953,48432,50
1,12,null,null,null,101003908,null,101003908,672000,50
